Arrival,Quantity,Due Date,Cyclomatic Complexity,Meshedness,Node Edge Ratio,Gamma Connectivity,Edge Density,Max weight,Min weight,Total Compatible Configurations,Total Testers,Mean Tardiness,Median Tardiness
0,19,730.7743053977647,2.0,0.2222222222222222,1.1428571428571428,0.5333333333333333,0.4230401564524796,811.9714504419608,474.22852423536096,9,20,3680.150312297974,4097.953298755546
57.946601628150226,17,1820.5914958811795,26.0,1.2380952380952381,2.923076923076923,1.1515151515151516,0.4912344179161179,1964.932838239827,567.1491921231446,7,20,3538.7189729486045,3258.5136621655024
154.24281364007493,17,1408.6323245285207,17.0,0.7391304347826086,2.142857142857143,0.8333333333333334,0.3326647192630474,1410.9042136138369,411.5627086605498,12,20,3938.6817058245615,3773.166359446723
233.26427302531863,7,1833.0062851909693,23.0,1.0952380952380953,2.6923076923076925,1.0606060606060606,0.4502132001904857,1803.4093771868693,518.8584816819913,6,18,3151.5888295800087,3080.0017211702566
315.52097034775704,5,1844.7027172636117,17.0,0.68,2.066666666666667,0.7948717948717948,0.29839168364665614,1734.1487155007005,453.7420683415355,14,20,4266.3309061205655,4671.8231412697305
408.0427456483064,10,1043.1799734022138,2.0,0.13333333333333333,1.1,0.4583333333333333,0.2530606935286247,751.0461136874867,361.61361363599747,7,20,3812.7984140483604,4016.663497873786
459.3946587611822,13,1375.9694816693873,11.0,0.6470588235294118,1.9090909090909092,0.7777777777777778,0.38584017435209306,1069.4603208714702,412.98267771102905,15,20,3474.7546589043895,3411.4530802901645
540.5164459108839,8,1368.5957738997831,0.0,0.0,0.8571428571428571,0.4,0.28127599306047957,980.145525088875,525.873097879541,8,20,3160.6328423823356,3333.0077618179516
600.0778253207129,12,1946.0215880183664,16.0,0.8421052631578947,2.25,0.9,0.41221294359900534,1562.168383588583,677.804111521901,6,19,3026.7821210809016,3185.6558916927434
653.908419210304,9,1348.1164529818427,0.0,0.0,0.8333333333333334,0.4166666666666667,0.25389066788953496,843.9987507695213,429.1171831866703,5,16,4051.1756259630315,3742.6729651727155
